,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit,Predict Proba
563,6576,53,technician,divorced,university.degree,no,yes,no,telephone,may,wed,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2109420860950973
564,6488,59,technician,divorced,professional.course,no,no,no,telephone,may,wed,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2275349620853916
565,25046,38,management,married,university.degree,no,no,no,cellular,nov,tue,61,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3093555778610532
566,8400,58,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.25486932950331287
567,12226,30,blue-collar,divorced,basic.4y,no,yes,yes,telephone,jul,thu,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.24550125693560879
568,3553,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.2053518912880461
569,21556,44,services,married,high.school,no,no,no,cellular,aug,tue,163,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2801605548269634
570,24575,32,blue-collar,single,university.degree,no,yes,no,cellular,nov,mon,109,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.3086306849454796
571,4298,40,admin.,married,high.school,no,no,no,telephone,may,tue,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1873584611411216
572,39921,22,student,single,high.school,no,yes,no,telephone,jun,wed,355,1,999,2,failure,-1.7,94.055,-39.8,0.739,4991.6,0,0.6794165852307162
573,17993,26,services,single,university.degree,no,yes,no,cellular,jul,wed,142,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3815837516661604
574,20379,56,retired,married,high.school,no,no,no,cellular,aug,tue,235,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3512601121041368
575,11782,25,services,single,high.school,no,yes,no,telephone,jun,fri,13,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.242762054884853
576,11214,40,management,married,university.degree,no,no,no,telephone,jun,thu,136,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.2414124397278334
577,5017,35,admin.,married,high.school,no,no,no,telephone,may,wed,15,19,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.10002273320526847
578,21305,30,technician,single,university.degree,no,no,no,cellular,aug,mon,62,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.28586508037014313
579,34105,34,services,married,university.degree,no,yes,no,cellular,may,wed,154,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.33162606596859157
580,13045,43,admin.,married,university.degree,no,no,no,cellular,jul,tue,187,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3563534191067713
581,32679,51,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,231,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.21215625513252817
582,34457,25,student,single,university.degree,no,no,no,telephone,may,thu,13,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.26283385012141014
583,17442,56,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,241,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.33222155023985767
584,18913,35,technician,single,professional.course,no,yes,no,cellular,aug,mon,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.1626518709648149
585,13826,35,admin.,married,high.school,no,no,no,telephone,jul,fri,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.26073923762375456
586,31176,48,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,109,1,12,1,success,-1.8,92.893,-46.2,1.334,5099.1,0,0.5426850655242053
587,28439,37,blue-collar,married,professional.course,no,no,no,cellular,apr,thu,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,0.609406973078089
588,36984,36,admin.,married,high.school,no,yes,no,cellular,jul,fri,122,1,999,1,failure,-2.9,92.469,-33.6,1.059,5076.2,0,0.7530469579915274
589,37481,46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,164,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0.7724081635329523
590,21679,32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.30432207884093254
591,24071,48,admin.,married,high.school,no,yes,no,telephone,nov,tue,217,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,0,0.4960447364085552
592,19934,38,technician,single,professional.course,no,yes,no,cellular,aug,fri,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3525991202854741
593,22697,53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.2647300916232926
594,29466,42,blue-collar,single,high.school,no,no,no,cellular,apr,mon,241,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.477653666207285
595,22712,35,admin.,single,university.degree,no,yes,no,cellular,aug,fri,176,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.29254274921941054
596,40780,41,unemployed,married,high.school,no,yes,yes,cellular,sep,wed,175,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.9599414452306975
597,15201,28,services,single,basic.9y,no,yes,no,cellular,jul,thu,277,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.3937179262652756
598,23309,57,retired,married,professional.course,no,no,no,cellular,aug,wed,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.3081871071060363
599,24121,34,management,married,university.degree,no,no,no,telephone,nov,fri,179,1,999,0,nonexistent,-0.1,93.2,-42.0,4.223,5195.8,1,0.5356118687507786
600,31800,35,services,single,high.school,no,yes,yes,cellular,may,thu,332,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.4112601283004664
601,21598,49,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,281,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2833066183492926
602,33066,31,technician,single,university.degree,no,yes,no,telephone,may,mon,136,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.29127585144616075
603,1266,39,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.19891030569865234
604,15050,31,student,single,university.degree,no,yes,no,cellular,jul,thu,277,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.3911876815902361
605,16886,53,services,single,high.school,no,yes,no,cellular,jul,thu,343,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3398873623506202
606,24032,39,technician,married,professional.course,no,no,no,telephone,oct,thu,171,1,999,0,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,1,0.774928749014338
607,6192,34,services,married,high.school,no,no,no,telephone,may,tue,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.19016974468246567
608,14299,47,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,197,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3565337432464773
609,13241,28,blue-collar,single,professional.course,no,yes,no,cellular,jul,wed,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.40870864345900876
610,29612,35,services,married,basic.9y,no,yes,no,cellular,apr,mon,201,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4330686227113579
611,7872,40,entrepreneur,married,professional.course,no,no,no,telephone,jun,mon,66,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.250449646046091
612,40355,40,admin.,married,high.school,no,no,yes,cellular,aug,tue,654,2,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1,0.8497580119479279
613,38831,78,retired,divorced,basic.4y,no,yes,no,cellular,nov,fri,182,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.9592157923131731
614,3004,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.23524541588945494
615,25232,32,admin.,married,high.school,no,no,no,cellular,nov,tue,464,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.32119861537634947
616,19067,45,technician,married,professional.course,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.17838013893736845
617,17155,60,retired,married,basic.6y,no,no,no,cellular,jul,fri,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.5047394835027399
618,17868,44,student,single,high.school,no,no,yes,cellular,jul,tue,113,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.346939296177761
619,8814,30,technician,single,professional.course,no,no,no,telephone,jun,thu,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.2678815687634591
620,32311,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,451,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.40491551118409536
621,39935,33,admin.,married,high.school,no,no,no,telephone,jun,thu,11,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,0,0.6732172979033416
622,12012,56,admin.,divorced,high.school,no,yes,no,telephone,jun,thu,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,0.26085840463984233
623,23223,29,admin.,single,university.degree,no,no,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.2993242647983684
624,36641,53,blue-collar,married,basic.6y,no,no,no,cellular,jun,thu,592,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1,0.790675195115414
625,12421,40,technician,married,basic.9y,no,no,no,cellular,jul,mon,141,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.328500151257568
626,14901,59,retired,married,university.degree,no,yes,yes,cellular,jul,wed,87,16,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.25805193558094824
627,7801,41,admin.,single,university.degree,no,no,no,telephone,jun,mon,367,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.25216812855905185
628,40032,41,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,101,3,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,0,0.8436065425168352
629,17551,52,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,867,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.3309106019911647
630,9249,58,housemaid,married,high.school,no,no,no,telephone,jun,fri,153,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.25312281570730183
631,39708,28,student,single,university.degree,no,no,no,cellular,may,fri,226,3,3,2,success,-1.8,93.876,-40.0,0.695,5008.7,1,0.9571775284192596
632,5905,37,services,divorced,high.school,no,yes,yes,telephone,may,mon,125,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.17872648539878677
633,32760,34,technician,married,high.school,no,no,no,cellular,may,mon,40,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.28560558251838764
634,21199,40,technician,married,professional.course,no,yes,no,cellular,aug,mon,100,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2640601260748249
635,35920,54,management,married,university.degree,no,no,no,cellular,may,mon,397,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,1,0.5088438483398247
636,1512,33,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,369,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1985353972761321
637,37998,66,management,divorced,university.degree,no,no,no,cellular,sep,tue,679,1,1,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0.9451465387312606
638,27351,50,management,married,professional.course,no,yes,no,cellular,nov,fri,381,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.23261149785251886
639,13367,40,services,married,high.school,no,no,no,cellular,jul,wed,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.38057170123217643
640,4973,43,self-employed,married,basic.9y,no,no,no,telephone,may,wed,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.2202013655101885
641,11997,28,services,single,basic.9y,no,no,no,telephone,jun,thu,178,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,0.2941954032319034
642,2064,39,admin.,married,university.degree,no,no,no,telephone,may,mon,744,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.16720824788556882
643,21667,50,admin.,married,basic.6y,no,yes,no,cellular,aug,tue,264,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2794121559463617
644,4302,36,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.1873584611411216
645,16491,31,housemaid,single,high.school,no,no,yes,cellular,jul,wed,952,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4142849353877946
646,17808,33,admin.,married,university.degree,no,no,no,cellular,jul,tue,2516,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.36593492675147093
647,34145,49,blue-collar,married,high.school,no,yes,no,cellular,may,wed,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.42432030045630686
648,29039,45,management,married,university.degree,no,yes,yes,cellular,apr,fri,362,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.4428305523444988
649,23815,45,technician,divorced,professional.course,no,yes,yes,cellular,aug,fri,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.28023053714225254
650,36902,58,retired,married,professional.course,no,yes,yes,telephone,jun,mon,100,2,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,0,0.6939343965741753
651,3299,26,admin.,single,high.school,no,yes,no,telephone,may,thu,918,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.24207471949727274
652,25879,31,technician,married,university.degree,no,yes,no,cellular,nov,wed,124,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.35156022777696766
653,31437,40,blue-collar,married,high.school,no,yes,no,cellular,may,wed,88,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.28957626936205727
654,7764,42,technician,married,professional.course,no,no,no,telephone,jun,mon,119,9,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.23785185153647648
655,29616,21,services,single,basic.9y,no,no,no,cellular,apr,mon,293,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5905765804816115
656,725,40,technician,married,basic.9y,no,no,no,telephone,may,tue,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.18123043642447523
657,33764,33,technician,single,university.degree,no,yes,no,cellular,may,wed,152,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.4504807868271106
658,37498,36,services,married,high.school,no,yes,yes,cellular,aug,thu,227,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,0.7332789731099515
659,40305,27,services,single,high.school,no,no,no,cellular,jul,fri,700,5,6,2,success,-1.7,94.215,-40.3,0.896,4991.6,1,0.9357190522505229
660,16395,38,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.2776386480757029
661,38788,62,housemaid,married,basic.4y,no,yes,no,cellular,nov,thu,443,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,0.7995307206914424
662,34508,41,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,174,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.46232705559371684
663,24962,48,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,122,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.23261149785251886
664,26503,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3126160996351828
665,265,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.21538985542951428
666,16299,33,services,single,high.school,no,yes,no,cellular,jul,tue,282,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.3662013377310092
667,14249,34,blue-collar,married,basic.6y,no,yes,no,cellular,jul,mon,616,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3291729052375176
668,21448,41,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.2967921048282616
669,25048,29,management,single,university.degree,no,no,no,cellular,nov,tue,232,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.26745633592617224
670,22189,29,admin.,single,university.degree,no,no,no,cellular,aug,thu,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.30133483446875525
671,18531,40,technician,married,university.degree,no,no,no,cellular,jul,thu,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.30331504501689105
672,28595,26,admin.,single,high.school,no,yes,no,telephone,apr,wed,170,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0.5025235929004593
673,8728,36,technician,married,basic.9y,no,yes,yes,telephone,jun,wed,702,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.2724211690272207
674,22035,54,admin.,married,university.degree,no,no,no,cellular,aug,wed,174,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.29539602951136096
675,12797,34,management,single,high.school,no,yes,no,cellular,jul,tue,288,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.35811172901973987
676,30465,35,services,married,basic.6y,no,yes,no,cellular,may,mon,136,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0,0.48301182567133955
677,28306,25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,67,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0.6765612420995709
678,13880,32,management,single,high.school,no,no,no,cellular,jul,fri,128,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.38465786881810193
679,29386,36,services,married,high.school,no,no,no,cellular,apr,fri,291,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.40962680562025405
680,34495,33,admin.,single,high.school,no,yes,no,cellular,may,thu,97,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.5243774318815608
681,10883,29,admin.,married,high.school,no,no,yes,telephone,jun,wed,97,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.28131776701119426
682,19518,56,retired,married,high.school,no,yes,no,cellular,aug,thu,674,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.2641156379165625
683,3357,25,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.24207471949727274
684,39183,28,unemployed,married,high.school,no,no,no,telephone,mar,fri,341,4,6,1,success,-1.8,93.369,-34.8,0.653,5008.7,1,0.9529761775781004
685,33862,36,admin.,divorced,high.school,no,yes,no,cellular,may,wed,191,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.3464770099296755
686,19924,47,blue-collar,married,high.school,no,yes,no,cellular,aug,fri,310,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.3134780867015942
687,9948,37,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.27160051265905216
688,8899,41,blue-collar,single,basic.4y,no,no,no,telephone,jun,thu,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.2316855274657139
689,17277,58,technician,married,basic.4y,no,no,yes,cellular,jul,fri,103,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3525754142989467
690,2368,32,services,married,basic.6y,no,no,no,telephone,may,tue,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2129199930532075
691,28387,33,technician,single,university.degree,no,no,no,cellular,apr,thu,527,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.6445072906819219
692,10378,26,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,50,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.2458466133763396
693,36471,31,services,married,high.school,no,no,no,cellular,jun,wed,592,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.8280377657775484
694,3344,43,technician,divorced,professional.course,no,no,no,telephone,may,thu,644,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.2089939675128084
695,20655,57,admin.,single,university.degree,no,yes,no,cellular,aug,wed,334,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3567109770670547
696,26816,31,services,married,professional.course,no,no,no,cellular,nov,thu,627,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.31169507764993315
697,15613,43,admin.,married,high.school,no,no,no,cellular,jul,mon,999,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.33467161589804734
698,41028,28,admin.,single,university.degree,no,yes,no,cellular,oct,mon,92,4,17,3,failure,-1.1,94.601,-49.5,1.032,4963.6,0,0.7167467611502295
699,29653,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,19,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.47083970418380205
700,24882,39,admin.,single,high.school,no,yes,yes,cellular,nov,tue,95,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.30177244159025074
